,Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,Price,os
757,HP,Workstation,8,2.59,0,0,141.2119981,Intel Core i7,0,256,Nvidia,136634.33,Windows
758,Dell,Gaming,16,4.42,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,251122.6947,Windows
759,Acer,Notebook,4,2.1,0,0,100.4546699,Intel Core i5,0,256,Intel,52430.47,Windows
760,Lenovo,Gaming,8,2.5,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,91731.44,Windows
761,Dell,Ultrabook,16,1.18,0,0,176.2325736,Intel Core i7,0,256,Intel,162718.27,Windows
762,Google,Ultrabook,8,1.1,1,0,234.5074,Intel Core i5,0,256,Intel,136459.27,Others/No OS/Linux
763,Asus,Ultrabook,8,1.2,0,1,276.0535301,Intel Core i5,0,256,Intel,98821.37,Windows
764,Dell,Notebook,4,1.65,0,0,117.8265301,Intel Core i3,500,0,Intel,74312.97,Windows
765,Acer,Notebook,4,1.6,0,0,117.8265301,Intel Core i5,0,128,Intel,57332.15,Windows
766,Asus,Notebook,4,2.8,0,0,90.58340172,Other Intel Processor,1000,0,Nvidia,41168.8602,Windows
767,Dell,Gaming,16,2.72,1,1,282.4239962,Intel Core i7,1000,128,Nvidia,96195.47,Windows
768,Samsung,Ultrabook,8,1.31,1,0,165.6321181,Intel Core i7,0,256,Intel,139960.47,Windows
769,Acer,Notebook,4,2.1,0,0,100.4546699,Other Intel Processor,1000,0,Intel,26083.94,Others/No OS/Linux
770,Dell,Notebook,16,2.3,0,0,141.2119981,Intel Core i7,0,256,AMD,103396.5631,Windows
771,Samsung,2 in 1 Convertible,16,1.71,1,0,146.860478,Intel Core i7,0,256,AMD,157466.47,Windows
772,HP,Notebook,4,1.75,0,1,111.9352036,Intel Core i5,0,128,Intel,89280.6,Windows
773,Dell,Gaming,8,2.62,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,96195.47,Windows
774,HP,Ultrabook,4,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,108887.32,Windows
775,Asus,2 in 1 Convertible,12,2.3,1,0,141.2119981,Intel Core i7,2000,0,Nvidia,73437.67,Windows
776,Lenovo,Notebook,16,2.5,0,0,282.4239962,Intel Core i7,0,512,Nvidia,207446.1,Windows
777,Acer,Notebook,4,1.8,0,1,157.3505121,Intel Core i3,0,128,Intel,55669.08,Windows
778,Razer,Gaming,16,1.95,0,0,157.3505121,Intel Core i7,0,512,Nvidia,253749.47,Windows
779,Asus,Notebook,8,2,0,0,141.2119981,Other Intel Processor,0,128,Intel,50933.707,Windows
780,Dell,Gaming,32,4.42,0,1,127.3356746,Intel Core i7,1000,1000,Nvidia,314127.664,Windows
781,Asus,Gaming,16,4.3,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,205695.5,Windows
782,HP,Ultrabook,16,1.47,0,1,157.3505121,Intel Core i7,0,512,Nvidia,154402.92,Windows
783,Lenovo,Notebook,8,2.2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,28797.37,Others/No OS/Linux
784,Lenovo,Ultrabook,16,1.7,0,0,157.3505121,Intel Core i7,0,512,Intel,201231.47,Windows
785,MSI,Gaming,16,1.6,0,1,157.3505121,Intel Core i7,1000,256,Nvidia,165519.23,Windows
786,MSI,Gaming,8,2.2,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,95320.17,Windows
787,Lenovo,Gaming,4,2.4,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,87442.47,Windows
788,Acer,Gaming,16,4.2,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,201231.47,Windows
789,Dell,Gaming,8,2.62,0,0,141.2119981,Intel Core i5,0,256,Nvidia,86217.05,Windows
790,Asus,Gaming,8,2.24,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,117202.67,Windows
791,Vero,Notebook,4,1.22,0,0,157.3505121,Other Intel Processor,0,0,Intel,17759.837,Windows
792,Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321181,Intel Core i7,0,512,Intel,172434.1,Windows
793,Lenovo,2 in 1 Convertible,8,2.08,1,0,141.2119981,Intel Core i5,0,256,AMD,83941.27,Windows
794,Apple,Ultrabook,8,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,101972.45,Mac
795,Lenovo,2 in 1 Convertible,8,1.42,1,1,209.8006829,Intel Core i5,0,256,Intel,203944.9,Windows
796,Asus,Notebook,4,1.63,0,0,111.9352036,Other Intel Processor,0,0,Intel,26171.47,Windows
797,Dell,Notebook,8,1.95,0,0,100.4546699,Intel Core i5,0,128,Intel,70899.3,Windows
798,Lenovo,2 in 1 Convertible,8,1.38,1,1,158.4825302,Intel Core i7,0,256,Intel,118077.97,Windows
799,Dell,Notebook,8,2,0,0,141.2119981,Intel Core i3,0,256,AMD,64684.67,Windows
800,HP,Workstation,8,3.14,0,0,141.2119981,Intel Core i7,0,256,Nvidia,180740.697,Windows
801,Asus,Notebook,8,2.37,0,0,141.2119981,Intel Core i5,0,256,Intel,96195.47,Windows
802,Dell,Ultrabook,8,1.29,0,0,165.6321181,Intel Core i5,0,256,Intel,131207.47,Windows
803,Dell,Notebook,8,2.06,1,0,282.4239962,Intel Core i5,0,256,Nvidia,153089.97,Windows
804,Dell,Netbook,4,1.63,0,0,135.0942112,Other Intel Processor,0,128,Intel,65122.32,Windows
805,HP,Netbook,8,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,121579.17,Windows
806,HP,Notebook,4,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,68273.4,Windows
807,HP,Notebook,8,2.04,0,0,100.4546699,AMD Processor,2000,0,AMD,55056.37,Windows
808,Dell,Gaming,16,2.62,0,0,282.4239962,Intel Core i7,0,512,Nvidia,146962.87,Windows
809,Lenovo,Notebook,4,2.4,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,53305.77,Windows
810,HP,Gaming,12,3.74,0,1,127.3356746,Intel Core i7,1000,0,AMD,153089.97,Windows
811,MSI,Gaming,16,2.9,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,211384.95,Windows
812,Samsung,Ultrabook,8,0.81,0,0,165.6321181,Intel Core i5,0,256,Intel,131207.47,Windows
813,Dell,Notebook,8,1.98,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,84116.33,Windows
814,Dell,Notebook,8,2.18,0,0,141.2119981,Intel Core i5,0,256,AMD,69132.0693,Windows
815,Lenovo,Ultrabook,8,1.32,0,0,157.3505121,Intel Core i7,0,256,Intel,162718.27,Windows
816,Razer,Ultrabook,16,1.29,1,1,352.4651472,Intel Core i7,0,512,Intel,157466.47,Windows
817,HP,Netbook,4,1.23,0,0,135.0942112,Other Intel Processor,0,0,Intel,33699.05,Others/No OS/Linux
818,Dell,Gaming,16,4.36,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,219264.4006,Windows
819,Dell,Notebook,4,1.76,0,0,111.9352036,Intel Core i5,500,0,Intel,66085.15,Windows
820,Lenovo,Notebook,4,2.1,0,0,100.4546699,Intel Core i3,500,0,Intel,42880.947,Windows
821,HP,Ultrabook,4,1.25,0,0,111.9352036,Intel Core i5,0,128,Intel,95407.7,Windows
822,Lenovo,Ultrabook,8,1.13,0,1,157.3505121,Intel Core i7,0,512,Intel,218737.47,Windows
823,MSI,Gaming,8,2.4,0,0,141.2119981,Intel Core i5,0,256,Nvidia,104948.47,Windows
824,Lenovo,Ultrabook,8,1.13,0,1,157.3505121,Intel Core i5,0,0,Intel,164118.75,Windows
825,HP,Notebook,4,1.75,0,0,111.9352036,Other Intel Processor,0,128,Intel,43677.47,Windows
826,Asus,2 in 1 Convertible,8,1.1,1,0,165.6321181,Intel Core i5,0,256,Intel,118865.74,Windows
827,Dell,Notebook,4,1.76,0,0,111.9352036,Intel Core i3,500,0,Intel,51205.05,Windows
828,Acer,Netbook,4,1.35,0,1,135.0942112,Other Intel Processor,0,0,Intel,31073.15,Others/No OS/Linux
829,Acer,Notebook,8,1.5,0,1,157.3505121,Intel Core i3,0,128,Intel,54181.07,Windows
830,Razer,Gaming,32,3.49,1,0,254.6713491,Intel Core i7,0,512,Nvidia,481327.47,Windows
831,Lenovo,Ultrabook,16,1.1,0,1,209.8006829,Intel Core i7,0,512,Intel,183725.47,Windows
832,Asus,Notebook,4,2.1,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,45428.07,Others/No OS/Linux
833,Lenovo,Notebook,8,1.7,0,0,157.3505121,Intel Core i5,0,256,Intel,103810.58,Windows
834,Lenovo,Notebook,8,1.32,0,1,157.3505121,Intel Core i5,0,256,Intel,144424.5,Windows
835,Dell,Gaming,16,3.21,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,242863.3639,Windows
836,Asus,Gaming,16,2.9,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,211735.07,Windows
837,HP,Notebook,4,2,0,0,100.4546699,Intel Core i3,500,0,Intel,58557.57,Windows
838,Lenovo,Notebook,4,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,28447.25,Others/No OS/Linux
839,Asus,Notebook,8,2.3,0,0,141.2119981,Intel Core i5,128,0,Intel,51642.7,Windows
840,Asus,Gaming,16,2.73,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,157466.47,Windows
841,Dell,Gaming,32,4.42,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,268970.0617,Windows
842,HP,Notebook,8,2.63,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,79652.3,Windows
843,Dell,Notebook,8,2.18,0,0,100.4546699,Intel Core i5,0,128,Intel,62495.5447,Windows
844,HP,Ultrabook,8,1.54,0,0,157.3505121,Intel Core i7,0,512,Intel,163681.1,Windows
845,Dell,Notebook,4,2.18,0,0,141.2119981,Intel Core i7,0,256,AMD,64684.67,Windows
846,HP,2 in 1 Convertible,4,1.4,1,0,135.0942112,Other Intel Processor,0,0,Intel,53830.95,Others/No OS/Linux
847,Asus,Ultrabook,8,1.45,0,1,165.6321181,Intel Core i5,0,512,Nvidia,89805.78,Windows
848,HP,2 in 1 Convertible,8,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,199305.81,Windows
849,HP,Ultrabook,8,1.54,0,0,157.3505121,Intel Core i7,0,512,Intel,128494.04,Windows
850,HP,Notebook,4,1.86,0,0,100.4546699,Other Intel Processor,0,128,Intel,26171.47,Others/No OS/Linux
851,Asus,Gaming,16,2.1,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,166219.47,Windows
852,Dell,Notebook,8,2.83,0,0,127.3356746,Intel Core i7,1000,0,AMD,75713.45,Others/No OS/Linux
853,Lenovo,Ultrabook,8,1.96,0,1,157.3505121,Intel Core i7,0,256,Nvidia,166569.59,Windows
854,Asus,Notebook,8,2.3,0,1,141.2119981,Intel Core i7,0,256,Nvidia,68886.11,Windows
855,Dell,Notebook,8,1.9,0,0,141.2119981,Intel Core i5,0,128,Intel,82715.85,Windows
856,Asus,Notebook,4,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,39300.97,Windows
857,HP,2 in 1 Convertible,8,1.28,1,0,165.6321181,Intel Core i7,0,256,Intel,223989.27,Windows
858,Dell,Notebook,8,1.62,1,0,165.6321181,Intel Core i5,1000,0,Intel,56806.97,Windows
859,Lenovo,Notebook,4,2.2,0,0,141.2119981,Intel Core i3,1000,0,Intel,41051.57,Others/No OS/Linux
860,Lenovo,Notebook,8,2.3,0,1,141.2119981,Intel Core i5,1000,0,Intel,74458.2698,Windows
861,HP,Notebook,8,1.84,0,0,141.2119981,Intel Core i5,0,256,AMD,118077.97,Windows
862,HP,Notebook,4,1.05,0,0,165.6321181,Intel Core i5,0,128,Intel,112476.05,Windows
863,Lenovo,Gaming,8,2.5,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,89018.01,Others/No OS/Linux
864,Dell,Ultrabook,16,1.29,1,0,276.0535301,Intel Core i7,0,512,Intel,196067.2,Windows
865,HP,Notebook,4,2.07,0,0,141.2119981,Intel Core i5,500,0,Intel,79652.3,Windows
866,HP,Ultrabook,8,1.2,0,0,117.8265301,Intel Core i5,0,256,Intel,95845.35,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321181,Intel Core i7,0,256,Intel,170683.5,Windows
868,Acer,Notebook,8,1.56,0,1,157.3505121,Intel Core i5,0,256,Intel,78952.06,Windows
869,Dell,Workstation,8,2.23,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,155628.34,Windows
870,Lenovo,Notebook,4,2.38,0,0,100.4546699,Intel Core i5,500,0,Intel,92344.15,Windows
871,Lenovo,Notebook,4,2.2,0,0,141.2119981,Intel Core i3,1000,0,AMD,41926.87,Others/No OS/Linux
872,HP,Notebook,8,2,0,1,141.2119981,Intel Core i7,0,256,Intel,121491.64,Windows
873,Lenovo,Notebook,4,1.44,0,1,165.6321181,Intel Core i3,0,180,Intel,64334.55,Windows
874,Samsung,Ultrabook,16,1.23,0,0,146.860478,Intel Core i7,0,256,Nvidia,161842.97,Windows
875,Dell,Ultrabook,8,1.6,0,0,176.2325736,Intel Core i7,0,256,Intel,147925.7,Windows
876,Asus,Notebook,4,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,34923.5947,Others/No OS/Linux
877,Xiaomi,Ultrabook,8,1.28,0,1,165.6321181,Intel Core i5,0,256,Nvidia,81840.55,Windows
878,Dell,Notebook,4,2.18,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,79871.125,Windows
879,HP,Notebook,4,2.04,0,0,141.2119981,Intel Core i5,0,256,Intel,73437.67,Windows
880,HP,2 in 1 Convertible,4,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,148801,Windows
881,HP,2 in 1 Convertible,4,2.3,1,0,100.4546699,Intel Core i5,500,0,Intel,59940.544,Windows
882,Asus,Notebook,4,1.65,0,0,111.1413369,Other Intel Processor,0,0,Intel,30460.44,Windows
883,Lenovo,Notebook,8,2.2,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,58557.57,Windows
884,Dell,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,32298.57,Windows
885,HP,2 in 1 Convertible,4,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,157466.47,Windows
886,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i3,1000,0,AMD,39887.421,Others/No OS/Linux
887,Asus,Gaming,12,2.2,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,119907.347,Windows
888,Acer,Netbook,4,1.25,0,1,135.0942112,Other Intel Processor,0,0,Intel,25996.41,Others/No OS/Linux
889,Lenovo,Notebook,4,2.8,0,0,106.1130621,AMD Processor,500,0,AMD,33173.87,Windows
890,HP,Notebook,4,1.95,0,0,157.3505121,Intel Core i5,0,128,Intel,110725.45,Windows
891,HP,2 in 1 Convertible,16,1.42,1,0,276.0535301,Intel Core i7,0,256,Intel,122454.47,Windows
892,Samsung,Ultrabook,8,1.17,0,0,146.860478,Intel Core i7,0,256,Intel,148713.47,Windows
893,Lenovo,Ultrabook,8,1.32,0,1,157.3505121,Intel Core i5,0,256,Intel,157466.47,Windows
894,MSI,Gaming,16,2.43,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,231866.97,Windows
895,HP,Notebook,8,1.05,0,0,165.6321181,Intel Core i5,0,256,Intel,129106.75,Windows
896,Dell,Gaming,8,2.62,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,81315.37,Others/No OS/Linux
897,HP,Notebook,8,2.04,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,78777,Windows
898,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i3,1000,0,AMD,53743.42,Windows
899,Dell,Notebook,8,1.9,0,0,141.2119981,Intel Core i5,500,0,Intel,81840.55,Windows
900,Dell,2 in 1 Convertible,8,1.24,1,0,276.0535301,Intel Core i7,0,512,Intel,176206.643,Windows
901,Asus,Gaming,32,3.58,0,1,127.3356746,Intel Core i7,0,512,Nvidia,111950.87,Windows
902,Dell,2 in 1 Convertible,16,1.22,1,0,165.6321181,Intel Core i7,0,256,Intel,144336.97,Windows
903,Lenovo,Ultrabook,8,1.13,0,1,157.3505121,Intel Core i7,0,0,Intel,179348.97,Windows
904,Lenovo,Notebook,8,1.95,0,1,141.2119981,Intel Core i5,0,512,Intel,171820.5147,Windows
905,LG,Ultrabook,16,1.08,1,1,141.2119981,Intel Core i7,0,512,Intel,183725.47,Windows
906,HP,Netbook,8,1.26,0,0,176.2325736,Intel Core i7,0,512,Intel,129806.99,Windows
907,Acer,Notebook,4,2.2,0,1,141.2119981,Other Intel Processor,0,0,Intel,31423.27,Others/No OS/Linux
908,Lenovo,Notebook,8,2.6,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,69061.17,Windows
909,LG,Ultrabook,8,0.98,1,1,157.3505121,Intel Core i7,0,512,Intel,166219.47,Windows
910,Dell,Notebook,8,1.6,0,0,157.3505121,Intel Core i5,0,256,Intel,105473.65,Windows
911,HP,Ultrabook,8,1.09,1,0,352.4651472,Other Intel Processor,0,240,Intel,271343,Windows
912,Lenovo,Notebook,6,2.2,0,0,141.2119981,Intel Core i7,0,256,Nvidia,69061.17,Windows
913,HP,Notebook,8,2.04,0,0,141.2119981,Intel Core i7,0,256,Nvidia,89192.1947,Windows
914,Acer,Notebook,4,2.4,0,0,141.2119981,Intel Core i3,1000,0,Intel,43677.47,Windows
915,Lenovo,Notebook,4,1.44,0,0,165.6321181,Intel Core i5,0,128,Intel,77113.93,Windows
916,HP,Notebook,8,1.49,0,0,165.6321181,Intel Core i5,0,256,Intel,84028.8,Windows
917,MSI,Gaming,16,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,139960.47,Windows
918,Dell,Gaming,16,2.6,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,118077.97,Windows
919,MSI,Gaming,8,2.2,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,98025.7223,Windows
920,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i5,1000,0,AMD,59957.1747,Windows
921,HP,Ultrabook,8,1.84,0,0,141.2119981,Intel Core i7,0,256,AMD,113525.5347,Windows
922,HP,Ultrabook,8,1.39,1,0,276.0535301,Intel Core i7,0,256,Intel,100571.97,Windows
923,HP,Notebook,16,2.4,0,1,141.2119981,Intel Core i7,0,256,Nvidia,172871.75,Windows
924,Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321181,Intel Core i5,0,512,Intel,159742.25,Windows
925,Dell,Notebook,4,1.95,0,0,100.4546699,Intel Core i5,500,0,Intel,63888.147,Windows
926,Lenovo,Ultrabook,8,1.36,0,1,176.2325736,Intel Core i7,0,256,Intel,144424.5,Windows
927,HP,Notebook,8,2.31,0,0,141.2119981,Intel Core i5,0,256,Intel,101972.45,Windows
928,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i5,1000,0,Intel,61976.4918,Windows
929,HP,Notebook,4,1.95,0,0,111.9352036,Intel Core i5,500,0,Intel,100571.97,Windows
930,Lenovo,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,27046.77,Windows
931,HP,Ultrabook,4,1.26,0,0,176.2325736,Intel Core i5,500,0,Intel,138209.87,Windows
932,HP,Notebook,4,1.86,0,0,100.4546699,Other Intel Processor,1000,0,Intel,25287.417,Others/No OS/Linux
933,Lenovo,2 in 1 Convertible,16,1.3,1,1,276.0535301,Intel Core i7,0,1000,Intel,157466.47,Windows
934,HP,Notebook,4,1.47,0,1,157.3505121,Intel Core i5,0,128,Intel,96720.65,Windows
935,HP,Netbook,8,1.26,0,0,176.2325736,Intel Core i5,0,256,Intel,146087.57,Windows
936,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i3,1000,0,Intel,48894.258,Windows
937,MSI,Gaming,8,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,104948.47,Windows
938,Dell,Ultrabook,8,1.36,0,0,157.3505121,Intel Core i5,0,256,Intel,143461.67,Windows
939,Dell,Gaming,16,4.36,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,241407.74,Windows
940,HP,Gaming,8,2.75,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,122454.47,Windows
941,Asus,Notebook,4,2.8,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,46390.9,Windows
942,Acer,Notebook,4,2.23,0,0,100.4546699,Intel Core i5,500,0,Intel,54181.07,Windows
943,HP,Notebook,8,2.2,0,0,100.4546699,Intel Core i5,0,256,Intel,97946.07,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,1,1,194.9475372,Other Intel Processor,0,256,Intel,113701.47,Windows
945,Lenovo,Gaming,16,2.5,0,1,141.2119981,AMD Processor,1000,512,AMD,87442.47,Windows
946,Dell,Ultrabook,8,1.36,1,0,176.2325736,Intel Core i5,0,256,Intel,128861.666,Windows
947,Lenovo,Notebook,8,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,59958.05,Others/No OS/Linux
948,Dell,Notebook,4,2.36,0,0,106.1130621,Intel Core i3,1000,0,AMD,57682.27,Windows
949,Acer,Notebook,4,1.68,0,0,111.9352036,Other Intel Processor,0,0,Intel,30547.97,Others/No OS/Linux
950,HP,Workstation,8,2,0,1,141.2119981,Intel Core i7,0,8,Nvidia,196854.97,Windows
951,Dell,Ultrabook,8,1.36,0,0,157.3505121,Intel Core i7,0,256,Intel,155365.75,Windows
952,HP,Notebook,8,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,127793.8,Windows
953,Asus,2 in 1 Convertible,8,1.2,0,0,176.2325736,Other Intel Processor,0,0,Intel,101447.27,Others/No OS/Linux
954,Lenovo,Ultrabook,8,1.7,0,1,157.3505121,Intel Core i7,0,256,Intel,130331.2947,Windows
955,Dell,Gaming,16,4.36,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,276069.62,Windows
956,Dell,2 in 1 Convertible,8,1.24,1,0,165.6321181,Intel Core i5,0,256,Intel,166219.47,Windows
957,HP,2 in 1 Convertible,4,1.45,1,0,135.0942112,Other Intel Processor,0,256,Intel,67835.75,Windows
958,Dell,Ultrabook,8,1.3,0,0,276.0535301,Intel Core i7,0,256,Intel,110988.04,Windows
959,Acer,2 in 1 Convertible,4,1.25,1,1,135.0942112,Other Intel Processor,0,0,Intel,34049.17,Others/No OS/Linux
960,HP,Notebook,8,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,134358.55,Windows
961,Lenovo,Ultrabook,8,1.36,0,1,176.2325736,Intel Core i5,0,256,Intel,154052.8,Windows
962,Acer,Notebook,12,2.4,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,88317.77,Windows
963,HP,Ultrabook,8,1.1,1,0,176.2325736,Intel Core i7,0,512,Intel,156678.7,Windows
964,HP,Notebook,8,2.04,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,74094.145,Windows
965,Dell,Notebook,4,2.25,0,0,100.4546699,Intel Core i3,1000,0,AMD,40755.7186,Others/No OS/Linux
966,Dell,Notebook,4,1.9,0,0,100.4546699,Intel Core i5,500,0,Intel,72212.25,Windows
967,HP,Notebook,4,2.04,0,0,141.2119981,Intel Core i3,500,0,Intel,59958.05,Windows
968,Dell,Gaming,32,4.42,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,275631.97,Windows
969,Lenovo,Notebook,6,2.4,0,0,141.2119981,Intel Core i5,0,256,Nvidia,60833.35,Windows
970,Dell,2 in 1 Convertible,16,1.22,1,0,276.0535301,Intel Core i7,0,512,Intel,166219.47,Windows
971,Dell,Ultrabook,8,1.5,1,0,209.8006829,Intel Core i7,0,256,Intel,171819.6394,Windows
972,Dell,Gaming,32,4.42,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,245084,Windows
973,HP,Notebook,8,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,103285.4,Windows
974,Asus,Gaming,16,2.73,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,179427.747,Windows
975,HP,Notebook,8,2.04,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,85691.87,Windows
976,Lenovo,Notebook,4,1.7,0,0,111.9352036,Intel Core i5,0,0,Intel,87705.06,Windows
977,Asus,2 in 1 Convertible,16,2.3,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,157466.47,Windows
978,HP,Notebook,6,2.04,0,0,100.4546699,Intel Core i7,1000,0,Intel,50679.87,Windows
979,Asus,Gaming,16,2.99,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,153089.97,Windows
980,Dell,2 in 1 Convertible,12,2.19,1,1,141.2119981,Intel Core i7,0,512,Intel,113701.47,Windows
981,HP,Notebook,4,1.2,0,0,165.6321181,Intel Core i5,0,128,Intel,104598.35,Windows
982,Lenovo,Notebook,6,2.2,0,0,141.2119981,AMD Processor,0,256,AMD,48053.97,Windows
983,Fujitsu,Notebook,4,2.3,0,0,100.4546699,Intel Core i5,0,256,Intel,56806.97,Windows
984,HP,Notebook,4,1.75,0,0,111.9352036,Intel Core i5,500,0,Intel,80089.95,Windows
985,Dell,Notebook,4,2.25,0,0,100.4546699,Intel Core i5,500,0,AMD,52430.47,Windows
986,HP,Notebook,8,2.04,0,0,141.2119981,Intel Core i5,1000,0,Intel,70549.18,Windows
987,Lenovo,Gaming,8,2.5,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,104073.17,Windows
988,Dell,Notebook,8,2.36,0,0,100.4546699,Intel Core i7,1000,0,AMD,65559.97,Windows
989,Dell,Notebook,8,1.6,0,0,157.3505121,Intel Core i5,0,128,Intel,97946.07,Windows
990,HP,Netbook,8,0.97,0,0,176.2325736,Other Intel Processor,0,512,Intel,167007.24,Windows
991,HP,Notebook,4,2.1,0,0,141.2119981,Intel Core i3,1000,128,AMD,43677.47,Windows
992,Lenovo,Notebook,4,1.9,0,0,100.4546699,Other Intel Processor,0,128,Intel,23687.3686,Others/No OS/Linux
993,Lenovo,Notebook,8,2.3,0,0,141.2119981,Intel Core i5,0,256,Intel,118077.97,Windows
994,Dell,2 in 1 Convertible,8,1.68,1,0,165.6321181,Intel Core i5,0,256,Intel,77814.17,Windows
995,Asus,Notebook,8,1.4,0,0,276.0535301,Intel Core i5,0,256,Intel,100659.5,Windows
996,HP,Ultrabook,8,1.11,1,1,165.6321181,Intel Core i7,0,256,Intel,118077.97,Windows
997,Acer,Notebook,4,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,33261.4,Windows
998,Asus,Gaming,16,2.5,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,157466.47,Windows
999,HP,Ultrabook,8,1.48,0,0,157.3505121,Intel Core i7,0,512,Intel,182850.17,Windows
1000,Acer,Gaming,8,2.7,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,110287.8,Windows
1001,HP,Notebook,8,1.34,0,1,165.6321181,Intel Core i5,0,256,Intel,104073.17,Windows
1002,Dell,Notebook,4,2.18,0,0,100.4546699,Intel Core i3,0,128,Intel,47878.91,Windows
1003,HP,Notebook,4,1.64,0,0,111.9352036,Intel Core i5,500,0,Intel,68185.87,Windows
1004,HP,Notebook,4,1.2,0,0,165.6321181,Intel Core i5,0,128,Intel,104598.35,Windows
1005,HP,Notebook,4,1.48,0,0,111.9352036,Intel Core i5,0,256,Intel,96282.1247,Windows
1006,HP,Notebook,4,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,105473.65,Windows
1007,HP,Ultrabook,8,1.43,0,0,157.3505121,Intel Core i7,0,256,Intel,126830.97,Windows
1008,HP,Notebook,8,1.64,0,0,157.3505121,Intel Core i5,0,256,Nvidia,91841.7278,Windows
1009,HP,Notebook,4,1.64,0,0,111.9352036,Intel Core i3,500,0,Intel,59870.52,Windows
